"Site","Facies","Quad","Year","type"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Sand","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Seagrass","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Slope","vintage",1945,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
"Joulters","Microfilm","modern",2019,"polygon"
